Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 CON2PX	 CON2PY	 CON2PZ	 
145.9	 135730	 112374	 112374	 -248.3	 0	 -70	 
146	 135446	 112506	 112506	 -248.3	 0	 -70	 
146.1	 135512	 112612	 112612	 -248.3	 0	 -70	 
146.2	 135361	 112748	 112748	 -248.3	 0	 -70	 
146.3	 134723	 112893	 112893	 -248.3	 0	 -70	 
146.4	 133996	 113051	 113051	 -248.3	 0	 -70	 
146.5	 133640	 113200	 113200	 -248.3	 0	 -70	 
146.6	 133589	 113325	 113325	 -248.3	 0	 -70	 
146.7	 133391	 113453	 113453	 -248.3	 0	 -70	 
146.8	 132832	 113604	 113604	 -248.3	 0	 -70	 
146.9	 132190	 113764	 113764	 -248.3	 0	 -70	 
147	 131863	 113923	 113923	 -248.3	 0	 -70	 
147.1	 131776	 114053	 114053	 -248.3	 0	 -70	 
147.2	 131584	 114188	 114188	 -248.3	 0	 -70	 
147.3	 131103	 114334	 114334	 -248.3	 0	 -70	 
147.4	 130593	 114504	 114504	 -248.3	 0	 -70	 
147.5	 130316	 114666	 114666	 -248.3	 0	 -70	 
147.6	 130228	 114811	 114811	 -248.3	 0	 -70	 
147.7	 130003	 114937	 114937	 -248.3	 0	 -70	 
147.8	 129579	 115089	 115089	 -248.3	 0	 -70	 
147.9	 129144	 115263	 115263	 -248.3	 0	 -70	 
148	 128898	 115424	 115424	 -248.3	 0	 -70	 
148.1	 128760	 115563	 115563	 -248.3	 0	 -70	 
148.2	 128507	 115702	 115702	 -248.3	 0	 -70	 
148.3	 128086	 115847	 115847	 -248.3	 0	 -70	 
148.4	 127709	 116023	 116023	 -248.3	 0	 -70	 
148.5	 127484	 116193	 116193	 -248.3	 0	 -70	 
148.6	 127301	 116334	 116334	 -248.3	 0	 -70	 
148.7	 127011	 116473	 116473	 -248.3	 0	 -70	 
148.8	 126614	 116626	 116626	 -248.3	 0	 -70	 
148.9	 126288	 116806	 116806	 -248.3	 0	 -70	 
149	 126061	 116971	 116971	 -248.3	 0	 -70	 
149.1	 125846	 117118	 117118	 -248.3	 0	 -70	 
149.2	 125526	 117265	 117265	 -248.3	 0	 -70	 
149.3	 125156	 117422	 117422	 -248.3	 0	 -70	 
149.4	 124869	 117608	 117608	 -248.3	 0	 -70	 
149.5	 124643	 117776	 117776	 -248.3	 0	 -70	 
149.6	 119134	 117934	 117934	 -248.3	 0	 -70	 
149.7	 117814	 117984	 117984	 -248.3	 0	 -70	 
149.8	 126289	 118369	 118369	 -248.3	 0	 -70	 
149.9	 126186	 118631	 118631	 -248.3	 0	 -70	 
150	 123950	 118353	 118353	 -248.3	 0	 -70	 
150.1	 116675	 118677	 118677	 -248.3	 0	 -70	 
150.2	 117956	 119014	 119014	 -248.3	 0	 -70	 
150.3	 121329	 119563	 119563	 -248.3	 0	 -70	 
150.4	 124267	 119320	 119320	 -248.3	 0	 -70	 
150.5	 120830	 119145	 119145	 -248.3	 0	 -70	 
150.6	 116812	 119353	 119353	 -248.3	 0	 -70	 
150.7	 116421	 120118	 120118	 -248.3	 0	 -70	 
150.8	 119681	 120525	 120525	 -248.3	 0	 -70	 
150.9	 121393	 120261	 120261	 -248.3	 0	 -70	 
151	 119049	 119916	 119916	 -248.3	 0	 -70	 
151.1	 115838	 120231	 120231	 -248.3	 0	 -70	 
151.2	 115594	 121078	 121078	 -248.3	 0	 -70	 
151.3	 117956	 121493	 121493	 -248.3	 0	 -70	 
151.4	 118948	 121177	 121177	 -248.3	 0	 -70	 
151.5	 116983	 120783	 120783	 -248.3	 0	 -70	 
151.6	 114540	 121151	 121151	 -248.3	 0	 -70	 
151.7	 114535	 122019	 122019	 -248.3	 0	 -70	 
151.8	 116193	 122464	 122464	 -248.3	 0	 -70	 
151.9	 116558	 122122	 122122	 -248.3	 0	 -70	 
152	 114781	 121741	 121741	 -248.3	 0	 -70	 
152.1	 113084	 122115	 122115	 -248.3	 0	 -70	 
152.2	 113324	 122992	 122992	 -248.3	 0	 -70	 
152.3	 114449	 123437	 123437	 -248.3	 0	 -70	 
152.4	 114277	 123117	 123117	 -248.3	 0	 -70	 
152.5	 112733	 122767	 122767	 -248.3	 0	 -70	 
152.6	 111708	 123140	 123140	 -248.3	 0	 -70	 
152.7	 112145	 123987	 123987	 -248.3	 0	 -70	 
152.8	 112793	 124424	 124424	 -248.3	 0	 -70	 
152.9	 112251	 124153	 124153	 -248.3	 0	 -70	 
153	 111029	 123849	 123849	 -248.3	 0	 -70	 
153.1	 110584	 124203	 124203	 -248.3	 0	 -70	 
153.2	 111083	 124998	 124998	 -248.3	 0	 -70	 
153.3	 111279	 125420	 125420	 -248.3	 0	 -70	 
153.4	 110542	 125218	 125218	 -248.3	 0	 -70	 
153.5	 109699	 124972	 124972	 -248.3	 0	 -70	 
153.6	 109671	 125307	 125307	 -248.3	 0	 -70	 
153.7	 110021	 126007	 126007	 -248.3	 0	 -70	 
153.8	 109813	 126423	 126423	 -248.3	 0	 -70	 
153.9	 109050	 126309	 126309	 -248.3	 0	 -70	 
154	 108591	 126148	 126148	 -248.3	 0	 -70	 
154.1	 108732	 126426	 126426	 -248.3	 0	 -70	 
154.2	 108812	 127039	 127039	 -248.3	 0	 -70	 
154.3	 108323	 127440	 127440	 -248.3	 0	 -70	 
154.4	 107703	 127437	 127437	 -248.3	 0	 -70	 
154.5	 107553	 127355	 127355	 -248.3	 0	 -70	 
154.6	 107666	 127582	 127582	 -248.3	 0	 -70	 
154.7	 107448	 128079	 128079	 -248.3	 0	 -70	 
154.8	 106876	 128482	 128482	 -248.3	 0	 -70	 
154.9	 106506	 128600	 128600	 -248.3	 0	 -70	 
155	 106513	 128591	 128591	 -248.3	 0	 -70	 
155.1	 106463	 128753	 128753	 -248.3	 0	 -70	 
155.2	 106070	 129148	 129148	 -248.3	 0	 -70	 
155.3	 105621	 129553	 129553	 -248.3	 0	 -70	 
155.4	 105490	 129770	 129770	 -248.3	 0	 -70	 
155.5	 105505	 129825	 129825	 -248.3	 0	 -70	 
155.6	 105302	 129940	 129940	 -248.3	 0	 -70	 
155.7	 104896	 130234	 130234	 -248.3	 0	 -70	 
155.8	 104651	 130636	 130636	 -248.3	 0	 -70	 
155.9	 104631	 129546	 129546	 -248.3	 0	 -70	 
156	 104451	 128627	 128627	 -248.3	 0	 -70	 
156.1	 104157	 127974	 127974	 -248.3	 0	 -70	 
156.2	 103827	 129797	 129797	 -248.3	 0	 -70	 
156.3	 103823	 130888	 130888	 -248.3	 0	 -70	 
156.4	 103751	 130549	 130549	 -248.3	 0	 -70	 
156.5	 103569	 129581	 129581	 -248.3	 0	 -70	 
156.6	 103320	 129934	 129934	 -248.3	 0	 -70	 
156.7	 103114	 131299	 131299	 -248.3	 0	 -70	 
156.8	 103001	 131992	 131992	 -248.3	 0	 -70	 
156.9	 102844	 131441	 131441	 -248.3	 0	 -70	 
157	 102658	 130829	 130829	 -248.3	 0	 -70	 
157.1	 102442	 131329	 131329	 -248.3	 0	 -70	 
157.2	 102258	 132398	 132398	 -248.3	 0	 -70	 
157.3	 102103	 132733	 132733	 -248.3	 0	 -70	 
157.4	 101949	 132128	 132128	 -248.3	 0	 -70	 
157.5	 101779	 131680	 131680	 -248.3	 0	 -70	 
157.6	 101570	 132128	 132128	 -248.3	 0	 -70	 
157.7	 101365	 132896	 132896	 -248.3	 0	 -70	 
157.8	 101205	 133007	 133007	 -248.3	 0	 -70	 
157.9	 101076	 132497	 132497	 -248.3	 0	 -70	 
158	 100907	 132250	 132250	 -248.3	 0	 -70	 
158.1	 100698	 132730	 132730	 -248.3	 0	 -70	 
158.2	 100517	 133352	 133352	 -248.3	 0	 -70	 
158.3	 100400	 133415	 133415	 -248.3	 0	 -70	 
158.4	 100285	 133033	 133033	 -248.3	 0	 -70	 
158.5	 100107	 132926	 132926	 -248.3	 0	 -70	 
158.6	 99912.5	 133370	 133370	 -248.3	 0	 -70	 
158.7	 99780.7	 133869	 133869	 -248.3	 0	 -70	 
158.8	 99691.8	 133895	 133895	 -248.3	 0	 -70	 
158.9	 99568.3	 133615	 133615	 -248.3	 0	 -70	 
159	 99400	 133612	 133612	 -248.3	 0	 -70	 
159.1	 99245.4	 134054	 134054	 -248.3	 0	 -70	 
159.2	 99147.4	 134520	 134520	 -248.3	 0	 -70	 
159.3	 99053.9	 134594	 134594	 -248.3	 0	 -70	 
159.4	 98921.4	 134461	 134461	 -248.3	 0	 -70	 
159.5	 98774.8	 134575	 134575	 -248.3	 0	 -70	 
159.6	 97946.4	 135031	 135031	 -248.3	 0	 -70	 
159.7	 97552.5	 135449	 135449	 -248.3	 0	 -70	 
159.8	 93581	 135568	 135568	 -248.3	 0	 -70	 
159.9	 102905	 135431	 135431	 -248.3	 0	 -70	 
160	 98722.4	 135878	 135878	 -248.3	 0	 -70	 
160.1	 95903.1	 135598	 135598	 -248.3	 0	 -70	 
160.2	 93690.7	 136371	 136371	 -248.3	 0	 -70	 
160.3	 96733	 136507	 136507	 -248.3	 0	 -70	 
160.4	 99310.9	 136619	 136619	 -248.3	 0	 -70	 
160.5	 96827	 136211	 136211	 -248.3	 0	 -70	 
160.6	 94024.8	 136253	 136253	 -248.3	 0	 -70	 
160.7	 94082.1	 136816	 136816	 -248.3	 0	 -70	 
160.8	 96856.6	 137201	 137201	 -248.3	 0	 -70	 
160.9	 97249.7	 136988	 136988	 -248.3	 0	 -70	 
161	 94853.5	 136474	 136474	 -248.3	 0	 -70	 
161.1	 93278.8	 136614	 136614	 -248.3	 0	 -70	 
161.2	 94539.5	 137330	 137330	 -248.3	 0	 -70	 
161.3	 96161.8	 137809	 137809	 -248.3	 0	 -70	 
161.4	 95332.1	 137561	 137561	 -248.3	 0	 -70	 
161.5	 93370.1	 137211	 137211	 -248.3	 0	 -70	 
161.6	 93108.9	 137536	 137536	 -248.3	 0	 -70	 
161.7	 94485.6	 138344	 138344	 -248.3	 0	 -70	 
161.8	 94905.2	 138769	 138769	 -248.3	 0	 -70	 
161.9	 93537.2	 138511	 138511	 -248.3	 0	 -70	 
162	 92423.3	 138267	 138267	 -248.3	 0	 -70	 
162.1	 92963.8	 138648	 138648	 -248.3	 0	 -70	 
162.2	 93829.6	 139371	 139371	 -248.3	 0	 -70	 
162.3	 93332.8	 139676	 139676	 -248.3	 0	 -70	 
162.4	 92111.7	 139439	 139439	 -248.3	 0	 -70	 
162.5	 91891	 139263	 139263	 -248.3	 0	 -70	 
162.6	 92608.4	 139567	 139567	 -248.3	 0	 -70	 
162.7	 92736.1	 140081	 140081	 -248.3	 0	 -70	 
162.8	 91862.6	 140279	 140279	 -248.3	 0	 -70	 
162.9	 91219.1	 140117	 140117	 -248.3	 0	 -70	 
163	 91548.6	 140018	 140018	 -248.3	 0	 -70	 
163.1	 91959	 140261	 140261	 -248.3	 0	 -70	 
163.2	 91526.7	 140643	 140643	 -248.3	 0	 -70	 
163.3	 90807.8	 140841	 140841	 -248.3	 0	 -70	 
163.4	 90765.3	 140782	 140782	 -248.3	 0	 -70	 
163.5	 91166.1	 140706	 140706	 -248.3	 0	 -70	 
163.6	 91096.8	 140809	 140809	 -248.3	 0	 -70	 
163.7	 90497.6	 141053	 141053	 -248.3	 0	 -70	 
163.8	 90197.5	 141255	 141255	 -248.3	 0	 -70	 
163.9	 90443.4	 141291	 141291	 -248.3	 0	 -70	 
164	 90568.5	 141251	 141251	 -248.3	 0	 -70	 
164.1	 90173.1	 141310	 141310	 -248.3	 0	 -70	 
164.2	 89769	 141582	 141582	 -248.3	 0	 -70	 
164.3	 89814.2	 141888	 141888	 -248.3	 0	 -70	 
164.4	 89984	 142069	 142069	 -248.3	 0	 -70	 
164.5	 89792.9	 142116	 142116	 -248.3	 0	 -70	 
164.6	 89402.2	 142242	 142242	 -248.3	 0	 -70	 
164.7	 89281.4	 142544	 142544	 -248.3	 0	 -70	 
164.8	 89398	 142921	 142921	 -248.3	 0	 -70	 
164.9	 89333.6	 143148	 143148	 -248.3	 0	 -70	 
165	 89016.1	 143212	 143212	 -248.3	 0	 -70	 
165.1	 88812.2	 143290	 143290	 -248.3	 0	 -70	 
165.2	 88849.1	 143519	 143519	 -248.3	 0	 -70	 
165.3	 88842.1	 143801	 143801	 -248.3	 0	 -70	 
165.4	 88617.7	 143950	 143950	 -248.3	 0	 -70	 
165.5	 88402.1	 143953	 143953	 -248.3	 0	 -70	 
165.6	 88381.7	 143927	 143927	 -248.3	 0	 -70	 
165.7	 88387.8	 144008	 144008	 -248.3	 0	 -70	 
165.8	 88243.2	 144158	 144158	 -248.3	 0	 -70	 
165.9	 88040.5	 144260	 144260	 -248.3	 0	 -70	 
166	 87977.2	 144276	 144276	 -248.3	 0	 -70	 
166.1	 87992.2	 144273	 144273	 -248.3	 0	 -70	 
166.2	 87899.4	 144361	 144361	 -248.3	 0	 -70	 
166.3	 87719.9	 144532	 144532	 -248.3	 0	 -70	 
166.4	 87623.8	 144726	 144726	 -248.3	 0	 -70	 
166.5	 87624.4	 144849	 144849	 -248.3	 0	 -70	 
166.6	 87561.3	 144918	 144918	 -248.3	 0	 -70	 
166.7	 87404.3	 145013	 145013	 -248.3	 0	 -70	 
166.8	 87279.9	 145190	 145190	 -248.3	 0	 -70	 
166.9	 87240.2	 145399	 145399	 -248.3	 0	 -70	 
167	 87191.8	 145563	 145563	 -248.3	 0	 -70	 
167.1	 87057.3	 145640	 145640	 -248.3	 0	 -70	 
167.2	 86922.3	 145726	 145726	 -248.3	 0	 -70	 
167.3	 86856.9	 145851	 145851	 -248.3	 0	 -70	 
167.4	 86800.6	 146018	 146018	 -248.3	 0	 -70	 
167.5	 86693.9	 146145	 146145	 -248.3	 0	 -70	 
167.6	 86567.5	 146216	 146216	 -248.3	 0	 -70	 
167.7	 86486.7	 146270	 146270	 -248.3	 0	 -70	 
167.8	 86427.2	 146369	 146369	 -248.3	 0	 -70	 
167.9	 86333.8	 146517	 146517	 -248.3	 0	 -70	 
168	 86220.8	 146660	 146660	 -248.3	 0	 -70	 
168.1	 86141.4	 146770	 146770	 -248.3	 0	 -70	 
168.2	 86091.2	 146837	 146837	 -248.3	 0	 -70	 
168.3	 86013.4	 146909	 146909	 -248.3	 0	 -70	 
168.4	 85920.3	 146994	 146994	 -248.3	 0	 -70	 
168.5	 85844.7	 147090	 147090	 -248.3	 0	 -70	 
168.6	 85799.2	 147161	 147161	 -248.3	 0	 -70	 
168.7	 85741	 147194	 147194	 -248.3	 0	 -70	 
168.8	 85659.9	 147218	 147218	 -248.3	 0	 -70	 
168.9	 85593.7	 147271	 147271	 -248.3	 0	 -70	 
169	 85551.9	 147358	 147358	 -248.3	 0	 -70	 
169.1	 85504.5	 147442	 147442	 -248.3	 0	 -70	 
169.2	 85439.1	 147507	 147507	 -248.3	 0	 -70	 
169.3	 85382.5	 147563	 147563	 -248.3	 0	 -70	 
169.4	 85337.9	 147647	 147647	 -248.3	 0	 -70	 
169.5	 85290.7	 147774	 147774	 -248.3	 0	 -70	 
169.6	 85236	 147926	 147926	 -248.3	 0	 -70	 
169.7	 85178.9	 148053	 148053	 -248.3	 0	 -70	 
169.8	 85134.3	 148172	 148172	 -248.3	 0	 -70	 
169.9	 85091	 148271	 148271	 -248.3	 0	 -70	 
170	 85027.1	 148395	 148395	 -248.3	 0	 -70	 
170.1	 84971.7	 148507	 148507	 -248.3	 0	 -70	 
170.2	 84918.6	 148599	 148599	 -248.3	 0	 -70	 
170.3	 84869.7	 148650	 148650	 -248.3	 0	 -70	 
170.4	 84810.8	 148670	 148670	 -248.3	 0	 -70	 
170.5	 84744.3	 148685	 148685	 -248.3	 0	 -70	 
170.6	 84690	 148704	 148704	 -248.3	 0	 -70	 
170.7	 84638.8	 148719	 148719	 -248.3	 0	 -70	 
170.8	 84583.3	 148717	 148717	 -248.3	 0	 -70	 
170.9	 84525.2	 148698	 148698	 -248.3	 0	 -70	 
171	 84470.9	 148695	 148695	 -248.3	 0	 -70	 
171.1	 84425.9	 148719	 148719	 -248.3	 0	 -70	 
171.2	 84376	 148760	 148760	 -248.3	 0	 -70	 
171.3	 84329	 148808	 148808	 -248.3	 0	 -70	 
171.4	 84289	 148840	 148840	 -248.3	 0	 -70	 
171.5	 84245.9	 148885	 148885	 -248.3	 0	 -70	 
171.6	 84210	 148949	 148949	 -248.3	 0	 -70	 
171.7	 84169.7	 149030	 149030	 -248.3	 0	 -70	 
171.8	 84135.1	 149124	 149124	 -248.3	 0	 -70	 
171.9	 84109.8	 149200	 149200	 -248.3	 0	 -70	 
172	 84074.9	 149268	 149268	 -248.3	 0	 -70	 
172.1	 84043.1	 149329	 149329	 -248.3	 0	 -70	 
172.2	 84013.3	 149397	 149397	 -248.3	 0	 -70	 
172.3	 83987.5	 149466	 149466	 -248.3	 0	 -70	 
172.4	 83961.6	 149517	 149517	 -248.3	 0	 -70	 
172.5	 83931.4	 149565	 149565	 -248.3	 0	 -70	 
172.6	 83905.8	 149600	 149600	 -248.3	 0	 -70	 
172.7	 83878.6	 149659	 149659	 -248.3	 0	 -70	 
172.8	 83856.5	 149709	 149709	 -248.3	 0	 -70	 
172.9	 83826.6	 149762	 149762	 -248.3	 0	 -70	 
173	 83805.3	 149790	 149790	 -248.3	 0	 -70	 
173.1	 83784.5	 149797	 149797	 -248.3	 0	 -70	 
173.2	 83754.5	 149789	 149789	 -248.3	 0	 -70	 
173.3	 83730.9	 149789	 149789	 -248.3	 0	 -70	 
173.4	 83707.4	 149783	 149783	 -248.3	 0	 -70	 
173.5	 83684.2	 149769	 149769	 -248.3	 0	 -70	 
173.6	 83664.7	 149734	 149734	 -248.3	 0	 -70	 
173.7	 83643.6	 149700	 149700	 -248.3	 0	 -70	 
173.8	 83626.1	 149672	 149672	 -248.3	 0	 -70	 
173.9	 83610.6	 149668	 149668	 -248.3	 0	 -70	 
174	 83599.3	 149665	 149665	 -248.3	 0	 -70	 
174.1	 83587.4	 149672	 149672	 -248.3	 0	 -70	 
174.2	 83578	 149677	 149677	 -248.3	 0	 -70	 
174.3	 83568.7	 149708	 149708	 -248.3	 0	 -70	 
174.4	 83564.2	 149757	 149757	 -248.3	 0	 -70	 
174.5	 83559.5	 149827	 149827	 -248.3	 0	 -70	 
174.6	 83560.1	 149894	 149894	 -248.3	 0	 -70	 
174.7	 83561.5	 149947	 149947	 -248.3	 0	 -70	 
174.8	 83561.4	 149987	 149987	 -248.3	 0	 -70	 
174.9	 83562.9	 150024	 150024	 -248.3	 0	 -70	 
175	 83565.9	 150054	 150054	 -248.3	 0	 -70	 
175.1	 83570.6	 150071	 150071	 -248.3	 0	 -70	 
175.2	 83576.6	 150063	 150063	 -248.3	 0	 -70	 
175.3	 83580.3	 150041	 150041	 -248.3	 0	 -70	 
175.4	 83585.1	 150010	 150010	 -248.3	 0	 -70	 
175.5	 83590.8	 149981	 149981	 -248.3	 0	 -70	 
175.6	 83596.3	 149948	 149948	 -248.3	 0	 -70	 
175.7	 83601.2	 149921	 149921	 -248.3	 0	 -70	 
175.8	 83607.9	 149883	 149883	 -248.3	 0	 -70	 
175.9	 83609.3	 149855	 149855	 -248.3	 0	 -70	 
176	 83615.1	 149834	 149834	 -248.3	 0	 -70	 
176.1	 83618.2	 149825	 149825	 -248.3	 0	 -70	 
176.2	 83620.9	 149819	 149819	 -248.3	 0	 -70	 
176.3	 83626	 149808	 149808	 -248.3	 0	 -70	 
176.4	 83628.5	 149799	 149799	 -248.3	 0	 -70	 
176.5	 83633.7	 149792	 149792	 -248.3	 0	 -70	 
176.6	 83638.6	 149791	 149791	 -248.3	 0	 -70	 
176.7	 83646.1	 149788	 149788	 -248.3	 0	 -70	 
176.8	 83656.6	 149780	 149780	 -248.3	 0	 -70	 
176.9	 83667.9	 149763	 149763	 -248.3	 0	 -70	 
177	 83680.2	 149743	 149743	 -248.3	 0	 -70	 
177.1	 83696.3	 149729	 149729	 -248.3	 0	 -70	 
177.2	 83717	 149716	 149716	 -248.3	 0	 -70	 
177.3	 83739.8	 149712	 149712	 -248.3	 0	 -70	 
177.4	 83766.3	 149701	 149701	 -248.3	 0	 -70	 
177.5	 83791.9	 149700	 149700	 -248.3	 0	 -70	 
177.6	 83824.5	 149692	 149692	 -248.3	 0	 -70	 
177.7	 83856.1	 149689	 149689	 -248.3	 0	 -70	 
177.8	 83891	 149668	 149668	 -248.3	 0	 -70	 
177.9	 83925.2	 149637	 149637	 -248.3	 0	 -70	 
178	 83962.8	 149587	 149587	 -248.3	 0	 -70	 
178.1	 83997	 149520	 149520	 -248.3	 0	 -70	 
178.2	 84034.1	 149457	 149457	 -248.3	 0	 -70	 
178.3	 84075.9	 149372	 149372	 -248.3	 0	 -70	 
178.4	 84110.4	 149283	 149283	 -248.3	 0	 -70	 
178.5	 84152.9	 149187	 149187	 -248.3	 0	 -70	 
178.6	 84192.7	 149087	 149087	 -248.3	 0	 -70	 
178.7	 84229.2	 149003	 149003	 -248.3	 0	 -70	 
178.8	 84272.3	 148921	 148921	 -248.3	 0	 -70	 
178.9	 84308.1	 148858	 148858	 -248.3	 0	 -70	 
179	 84349.4	 148809	 148809	 -248.3	 0	 -70	 
179.1	 84389.8	 148776	 148776	 -248.3	 0	 -70	 
179.2	 84429.4	 148766	 148766	 -248.3	 0	 -70	 
179.3	 84471.6	 148763	 148763	 -248.3	 0	 -70	 
179.4	 84512.3	 148769	 148769	 -248.3	 0	 -70	 
179.5	 84553.6	 148762	 148762	 -248.3	 0	 -70	 
179.6	 84594.2	 148756	 148756	 -248.3	 0	 -70	 
179.7	 84637	 148732	 148732	 -248.3	 0	 -70	 
179.8	 84676.3	 148702	 148702	 -248.3	 0	 -70	 
179.9	 84719.9	 148654	 148654	 -248.3	 0	 -70	 
180	 84763.7	 148592	 148592	 -248.3	 0	 -70	 
180.1	 84807.1	 148513	 148513	 -248.3	 0	 -70	 
180.2	 84852.4	 148425	 148425	 -248.3	 0	 -70	 
180.3	 84900.1	 148329	 148329	 -248.3	 0	 -70	 
180.4	 84950.3	 148227	 148227	 -248.3	 0	 -70	 
180.5	 85000.7	 148116	 148116	 -248.3	 0	 -70	 
180.6	 85052.9	 148010	 148010	 -248.3	 0	 -70	 
180.7	 85110.3	 147898	 147898	 -248.3	 0	 -70	 
180.8	 85163.6	 147792	 147792	 -248.3	 0	 -70	 
180.9	 85222	 147689	 147689	 -248.3	 0	 -70	 
181	 85282.8	 147591	 147591	 -248.3	 0	 -70	 
181.1	 85343	 147492	 147492	 -248.3	 0	 -70	 
181.2	 85404.2	 147393	 147393	 -248.3	 0	 -70	 
181.3	 85466.7	 147299	 147299	 -248.3	 0	 -70	 
181.4	 85531.1	 147200	 147200	 -248.3	 0	 -70	 
181.5	 85594	 147103	 147103	 -248.3	 0	 -70	 
181.6	 85661.4	 147008	 147008	 -248.3	 0	 -70	 
181.7	 85726.6	 146912	 146912	 -248.3	 0	 -70	 
181.8	 85788.8	 146821	 146821	 -248.3	 0	 -70	 
181.9	 85857.9	 146734	 146734	 -248.3	 0	 -70	 
182	 85927.1	 146644	 146644	 -248.3	 0	 -70	 
182.1	 85993.5	 146563	 146563	 -248.3	 0	 -70	 
182.2	 86065.1	 146486	 146486	 -248.3	 0	 -70	 
182.3	 86134.8	 146411	 146411	 -248.3	 0	 -70	 
182.4	 86206.9	 146331	 146331	 -248.3	 0	 -70	 
182.5	 86284.1	 146251	 146251	 -248.3	 0	 -70	 
182.6	 86359.9	 146160	 146160	 -248.3	 0	 -70	 
182.7	 86432.5	 146068	 146068	 -248.3	 0	 -70	 
182.8	 86514.6	 145969	 145969	 -248.3	 0	 -70	 
182.9	 86594.3	 145852	 145852	 -248.3	 0	 -70	 
183	 86673.4	 145730	 145730	 -248.3	 0	 -70	 
183.1	 86763.6	 145600	 145600	 -248.3	 0	 -70	 
183.2	 86844.4	 145454	 145454	 -248.3	 0	 -70	 
183.3	 86929.4	 145316	 145316	 -248.3	 0	 -70	 
183.4	 87023.3	 145172	 145172	 -248.3	 0	 -70	 
183.5	 87106.3	 145017	 145017	 -248.3	 0	 -70	 
183.6	 87198.5	 144870	 144870	 -248.3	 0	 -70	 
183.7	 87292.6	 144716	 144716	 -248.3	 0	 -70	 
183.8	 87384	 144589	 144589	 -248.3	 0	 -70	 
183.9	 87482	 144460	 144460	 -248.3	 0	 -70	 
184	 87573.5	 144351	 144351	 -248.3	 0	 -70	 
184.1	 87677.2	 144239	 144239	 -248.3	 0	 -70	 
184.2	 87771.3	 144126	 144126	 -248.3	 0	 -70	 
184.3	 87866.8	 144025	 144025	 -248.3	 0	 -70	 
184.4	 87965.7	 143928	 143928	 -248.3	 0	 -70	 
184.5	 88062	 143825	 143825	 -248.3	 0	 -70	 
184.6	 88160.2	 143710	 143710	 -248.3	 0	 -70	 
184.7	 88259.9	 143587	 143587	 -248.3	 0	 -70	 
184.8	 88358.3	 143463	 143463	 -248.3	 0	 -70	 
184.9	 88458.7	 143341	 143341	 -248.3	 0	 -70	 
185	 88558.7	 143209	 143209	 -248.3	 0	 -70	 
185.1	 88663.6	 143072	 143072	 -248.3	 0	 -70	 
185.2	 88766.3	 142916	 142916	 -248.3	 0	 -70	 
185.3	 88871	 142772	 142772	 -248.3	 0	 -70	 
185.4	 88978.3	 142622	 142622	 -248.3	 0	 -70	 
185.5	 89086.5	 142483	 142483	 -248.3	 0	 -70	 
185.6	 89203.8	 142334	 142334	 -248.3	 0	 -70	 
185.7	 89317.3	 142181	 142181	 -248.3	 0	 -70	 
185.8	 89437.9	 142032	 142032	 -248.3	 0	 -70	 
185.9	 89562.5	 141890	 141890	 -248.3	 0	 -70	 
186	 89690.1	 141751	 141751	 -248.3	 0	 -70	 
186.1	 89824.4	 141605	 141605	 -248.3	 0	 -70	 
186.2	 89957.4	 141450	 141450	 -248.3	 0	 -70	 
186.3	 90098.5	 141302	 141302	 -248.3	 0	 -70	 
186.4	 90238.5	 141157	 141157	 -248.3	 0	 -70	 
186.5	 90382.6	 141019	 141019	 -248.3	 0	 -70	 
186.6	 90530.3	 140871	 140871	 -248.3	 0	 -70	 
186.7	 90680	 140726	 140726	 -248.3	 0	 -70	 
186.8	 90832.6	 140582	 140582	 -248.3	 0	 -70	 
186.9	 90983.6	 140453	 140453	 -248.3	 0	 -70	 
187	 91142.3	 140332	 140332	 -248.3	 0	 -70	 
187.1	 91297.8	 140205	 140205	 -248.3	 0	 -70	 
187.2	 91453.8	 140077	 140077	 -248.3	 0	 -70	 
187.3	 91611.2	 139954	 139954	 -248.3	 0	 -70	 
187.4	 91769.1	 139844	 139844	 -248.3	 0	 -70	 
187.5	 91926.2	 139724	 139724	 -248.3	 0	 -70	 
187.6	 92084.3	 139600	 139600	 -248.3	 0	 -70	 
187.7	 92247.4	 139459	 139459	 -248.3	 0	 -70	 
187.8	 92411.3	 139322	 139322	 -248.3	 0	 -70	 
187.9	 92574.7	 139177	 139177	 -248.3	 0	 -70	 
188	 92740.2	 139034	 139034	 -248.3	 0	 -70	 
188.1	 92913.1	 138873	 138873	 -248.3	 0	 -70	 
188.2	 93079.9	 138695	 138695	 -248.3	 0	 -70	 
188.3	 93257.1	 138524	 138524	 -248.3	 0	 -70	 
188.4	 93432.2	 138356	 138356	 -248.3	 0	 -70	 
188.5	 93611.7	 138193	 138193	 -248.3	 0	 -70	 
188.6	 93794.2	 138017	 138017	 -248.3	 0	 -70	 
188.7	 93983.2	 137845	 137845	 -248.3	 0	 -70	 
188.8	 94175.7	 137678	 137678	 -248.3	 0	 -70	 
188.9	 94373.7	 137537	 137537	 -248.3	 0	 -70	 
189	 94572.6	 137394	 137394	 -248.3	 0	 -70	 
189.1	 94771.9	 137251	 137251	 -248.3	 0	 -70	 
189.2	 94986.3	 137110	 137110	 -248.3	 0	 -70	 
